i,j,x,y,rho,u,v,p,in_wedge
111,31,5.5750,1.5750,2.131680e+00,2.687861e+00,-9.388829e-01,3.526706e+00,0
112,31,5.6250,1.5750,2.071908e+00,2.721263e+00,-9.127736e-01,3.389103e+00,0
113,31,5.6750,1.5750,2.014597e+00,2.753622e+00,-8.864883e-01,3.258701e+00,0
114,31,5.7250,1.5750,1.959641e+00,2.784696e+00,-8.601154e-01,3.134970e+00,0
115,31,5.7750,1.5750,1.906910e+00,2.814772e+00,-8.336885e-01,3.017541e+00,0
116,31,5.8250,1.5750,1.856367e+00,2.843699e+00,-8.072318e-01,2.906145e+00,0
117,31,5.8750,1.5750,1.808049e+00,2.871400e+00,-7.809610e-01,2.800761e+00,0
118,31,5.9250,1.5750,1.761686e+00,2.898202e+00,-7.547469e-01,2.700824e+00,0
119,31,5.9750,1.5750,1.717562e+00,2.923656e+00,-7.289212e-01,2.606577e+00,0
120,31,6.0250,1.5750,1.675117e+00,2.948358e+00,-7.031115e-01,2.516923e+00,0
121,31,6.0750,1.5750,1.634678e+00,2.971788e+00,-6.778238e-01,2.432250e+00,0
122,31,6.1250,1.5750,1.595885e+00,2.994561e+00,-6.526584e-01,2.351898e+00,0
123,31,6.1750,1.5750,1.558761e+00,3.016091e+00,-6.278599e-01,2.275728e+00,0
124,31,6.2250,1.5750,1.523048e+00,3.037192e+00,-6.033853e-01,2.203049e+00,0
125,31,6.2750,1.5750,1.488986e+00,3.057037e+00,-5.793360e-01,2.134484e+00,0
126,31,6.3250,1.5750,1.456475e+00,3.076166e+00,-5.554182e-01,2.069521e+00,0
127,31,6.3750,1.5750,1.424916e+00,3.094937e+00,-5.321536e-01,2.007249e+00,0
128,31,6.4250,1.5750,1.395690e+00,3.112008e+00,-5.090624e-01,1.949714e+00,0
129,31,6.4750,1.5750,1.367451e+00,3.128914e+00,-4.859361e-01,1.894870e+00,0
130,31,6.5250,1.5750,1.338917e+00,3.145713e+00,-4.650954e-01,1.839819e+00,0
131,31,6.5750,1.5750,1.311772e+00,3.161312e+00,-4.446478e-01,1.787735e+00,0
132,31,6.6250,1.5750,1.284745e+00,3.177520e+00,-4.250356e-01,1.737022e+00,0
133,31,6.6750,1.5750,1.266981e+00,3.186758e+00,-4.005277e-01,1.702891e+00,0
134,31,6.7250,1.5750,1.263605e+00,3.197283e+00,-3.609265e-01,1.697700e+00,0
135,31,6.7750,1.5750,1.305757e+00,3.183379e+00,-2.715865e-01,1.783301e+00,0
136,31,6.8250,1.5750,1.492427e+00,3.093531e+00,-4.695338e-02,2.197628e+00,0
137,31,6.8750,1.5750,1.883404e+00,2.885664e+00,2.975374e-01,3.141824e+00,0
138,31,6.9250,1.5750,2.278031e+00,2.677495e+00,5.933586e-01,4.134128e+00,0
139,31,6.9750,1.5750,2.468614e+00,2.573634e+00,7.191704e-01,4.640475e+00,0
140,31,7.0250,1.5750,2.534314e+00,2.539797e+00,7.745854e-01,4.816537e+00,0
141,31,7.0750,1.5750,2.538278e+00,2.533979e+00,8.027400e-01,4.823566e+00,0
142,31,7.1250,1.5750,2.516087e+00,2.542648e+00,8.176822e-01,4.763166e+00,0
143,31,7.1750,1.5750,2.483987e+00,2.555385e+00,8.272446e-01,4.676024e+00,0
144,31,7.2250,1.5750,2.451612e+00,2.567882e+00,8.365477e-01,4.587934e+00,0
145,31,7.2750,1.5750,2.422764e+00,2.578905e+00,8.455114e-01,4.509913e+00,0
146,31,7.3250,1.5750,2.394061e+00,2.590016e+00,8.541980e-01,4.433263e+00,0
147,31,7.3750,1.5750,2.365491e+00,2.601213e+00,8.624475e-01,4.357667e+00,0
148,31,7.4250,1.5750,2.337093e+00,2.612294e+00,8.703696e-01,4.283297e+00,0
149,31,7.4750,1.5750,2.309106e+00,2.623227e+00,8.776144e-01,4.210178e+00,0
150,31,7.5250,1.5750,2.281534e+00,2.634126e+00,8.841794e-01,4.138547e+00,0
151,31,7.5750,1.5750,2.254252e+00,2.644991e+00,8.901203e-01,4.067880e+00,0
152,31,7.6250,1.5750,2.227282e+00,2.655856e+00,8.955693e-01,3.998643e+00,0
153,31,7.6750,1.5750,2.200480e+00,2.666735e+00,9.006062e-01,3.930338e+00,0
154,31,7.7250,1.5750,2.173882e+00,2.677626e+00,9.053883e-01,3.863311e+00,0
155,31,7.7750,1.5750,2.147538e+00,2.688527e+00,9.098189e-01,3.797322e+00,0
156,31,7.8250,1.5750,2.121669e+00,2.699402e+00,9.138515e-01,3.732935e+00,0
157,31,7.8750,1.5750,2.096144e+00,2.710064e+00,9.174261e-01,3.669463e+00,0
158,31,7.9250,1.5750,2.071110e+00,2.720495e+00,9.205607e-01,3.607468e+00,0
159,31,7.9750,1.5750,2.046522e+00,2.730825e+00,9.233087e-01,3.546649e+00,0
160,31,8.0250,1.5750,2.022481e+00,2.741165e+00,9.257900e-01,3.487617e+00,0
161,31,8.0750,1.5750,1.998878e+00,2.751537e+00,9.280586e-01,3.429863e+00,0
162,31,8.1250,1.5750,1.975794e+00,2.761963e+00,9.301875e-01,3.373888e+00,0
163,31,8.1750,1.5750,1.953140e+00,2.772442e+00,9.321981e-01,3.319008e+00,0
164,31,8.2250,1.5750,1.931085e+00,2.782974e+00,9.340702e-01,3.265961e+00,0
165,31,8.2750,1.5750,1.909519e+00,2.793565e+00,9.358266e-01,3.214076e+00,0
166,31,8.3250,1.5750,1.888521e+00,2.804221e+00,9.374202e-01,3.163928e+00,0
167,31,8.3750,1.5750,1.867975e+00,2.814943e+00,9.388356e-01,3.114777e+00,0
168,31,8.4250,1.5750,1.847868e+00,2.825720e+00,9.400944e-01,3.067115e+00,0
169,31,8.4750,1.5750,1.828058e+00,2.836486e+00,9.410652e-01,3.020041e+00,0
170,31,8.5250,1.5750,1.808452e+00,2.847131e+00,9.418089e-01,2.973827e+00,0
171,31,8.5750,1.5750,1.789018e+00,2.857600e+00,9.422566e-01,2.927864e+00,0
172,31,8.6250,1.5750,1.769686e+00,2.867901e+00,9.423851e-01,2.882618e+00,0
173,31,8.6750,1.5750,1.750342e+00,2.878069e+00,9.423385e-01,2.837277e+00,0
174,31,8.7250,1.5750,1.731078e+00,2.888077e+00,9.421372e-01,2.792643e+00,0
175,31,8.7750,1.5750,1.712002e+00,2.897933e+00,9.417424e-01,2.748331e+00,0
176,31,8.8250,1.5750,1.693148e+00,2.907643e+00,9.411717e-01,2.705104e+00,0
177,31,8.8750,1.5750,1.674613e+00,2.917274e+00,9.404554e-01,2.662389e+00,0
178,31,8.9250,1.5750,1.656401e+00,2.926895e+00,9.396516e-01,2.620879e+00,0
179,31,8.9750,1.5750,1.638524e+00,2.936521e+00,9.388092e-01,2.579906e+00,0
180,31,9.0250,1.5750,1.621075e+00,2.946166e+00,9.379382e-01,2.540319e+00,0
181,31,9.0750,1.5750,1.604071e+00,2.955868e+00,9.370309e-01,2.501581e+00,0
182,31,9.1250,1.5750,1.587549e+00,2.965667e+00,9.360912e-01,2.464322e+00,0
183,31,9.1750,1.5750,1.571491e+00,2.975584e+00,9.351348e-01,2.427951e+00,0
184,31,9.2250,1.5750,1.555949e+00,2.985577e+00,9.341898e-01,2.393020e+00,0
185,31,9.2750,1.5750,1.540757e+00,2.995508e+00,9.332426e-01,2.358683e+00,0
186,31,9.3250,1.5750,1.525769e+00,3.005285e+00,9.322428e-01,2.325071e+00,0
187,31,9.3750,1.5750,1.510888e+00,3.014912e+00,9.311339e-01,2.291550e+00,0
188,31,9.4250,1.5750,1.496061e+00,3.024348e+00,9.298845e-01,2.258490e+00,0
189,31,9.4750,1.5750,1.481249e+00,3.033575e+00,9.284947e-01,2.225407e+00,0
190,31,9.5250,1.5750,1.466486e+00,3.042626e+00,9.269920e-01,2.192876e+00,0
191,31,9.5750,1.5750,1.451775e+00,3.051565e+00,9.254190e-01,2.160505e+00,0
192,31,9.6250,1.5750,1.437210e+00,3.060445e+00,9.238203e-01,2.128900e+00,0
193,31,9.6750,1.5750,1.422788e+00,3.069285e+00,9.222134e-01,2.097596e+00,0
194,31,9.7250,1.5750,1.408677e+00,3.078123e+00,9.205903e-01,2.067259e+00,0
195,31,9.7750,1.5750,1.394852e+00,3.086950e+00,9.189213e-01,2.037185e+00,0
196,31,9.8250,1.5750,1.381494e+00,3.095793e+00,9.171819e-01,2.008316e+00,0
197,31,9.8750,1.5750,1.368381e+00,3.104647e+00,9.153502e-01,1.979563e+00,0
198,31,9.9250,1.5750,1.355845e+00,3.113541e+00,9.134295e-01,1.952310e+00,0
199,31,9.9750,1.5750,1.337396e+00,3.126908e+00,9.104088e-01,1.912487e+00,0
0,32,0.0250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
1,32,0.0750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
2,32,0.1250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
3,32,0.1750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
4,32,0.2250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
5,32,0.2750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
6,32,0.3250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
7,32,0.3750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
8,32,0.4250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
9,32,0.4750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
10,32,0.5250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
11,32,0.5750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
12,32,0.6250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
13,32,0.6750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
14,32,0.7250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
15,32,0.7750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
16,32,0.8250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
17,32,0.8750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
18,32,0.9250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
19,32,0.9750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
20,32,1.0250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
21,32,1.0750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
22,32,1.1250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
23,32,1.1750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
24,32,1.2250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
25,32,1.2750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
26,32,1.3250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
27,32,1.3750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
28,32,1.4250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
29,32,1.4750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
30,32,1.5250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
31,32,1.5750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
32,32,1.6250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
33,32,1.6750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
34,32,1.7250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
35,32,1.7750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
36,32,1.8250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
37,32,1.8750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
38,32,1.9250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
39,32,1.9750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
40,32,2.0250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
41,32,2.0750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
42,32,2.1250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
43,32,2.1750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
44,32,2.2250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
45,32,2.2750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
46,32,2.3250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
47,32,2.3750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
48,32,2.4250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
49,32,2.4750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
50,32,2.5250,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
51,32,2.5750,1.6250,1.000000e+00,3.549648e+00,0.000000e+00,1.000000e+00,0
52,32,2.6250,1.6250,1.000000e+00,3.549648e+00,-9.004858e-18,1.000000e+00,0
53,32,2.6750,1.6250,1.000000e+00,3.549648e+00,-4.373490e-16,1.000000e+00,0
54,32,2.7250,1.6250,1.000000e+00,3.549648e+00,-6.799355e-15,1.000000e+00,0
55,32,2.7750,1.6250,1.000000e+00,3.549648e+00,-7.661460e-14,1.000000e+00,0
56,32,2.8250,1.6250,1.000000e+00,3.549648e+00,-7.636466e-13,1.000000e+00,0
57,32,2.8750,1.6250,1.000000e+00,3.549648e+00,-7.399577e-12,1.000000e+00,0
58,32,2.9250,1.6250,1.000000e+00,3.549648e+00,-7.198186e-11,1.000000e+00,0
59,32,2.9750,1.6250,1.000000e+00,3.549648e+00,-7.102892e-10,1.000000e+00,0
60,32,3.0250,1.6250,1.000000e+00,3.549648e+00,-7.047937e-09,1.000000e+00,0
61,32,3.0750,1.6250,1.000000e+00,3.549648e+00,-6.965419e-08,1.000000e+00,0
62,32,3.1250,1.6250,1.000001e+00,3.549648e+00,-6.843389e-07,1.000001e+00,0
63,32,3.1750,1.6250,1.000006e+00,3.549645e+00,-6.635654e-06,1.000009e+00,0
64,32,3.2250,1.6250,1.000058e+00,3.549625e+00,-6.300940e-05,1.000081e+00,0
65,32,3.2750,1.6250,1.000570e+00,3.549423e+00,-6.175397e-04,1.000798e+00,0
66,32,3.3250,1.6250,1.005669e+00,3.547357e+00,-6.187749e-03,1.008002e+00,0
67,32,3.3750,1.6250,1.051363e+00,3.524231e+00,-5.845301e-02,1.078453e+00,0
68,32,3.4250,1.6250,1.362774e+00,3.291986e+00,-3.679701e-01,1.690572e+00,0
69,32,3.4750,1.6250,2.187296e+00,2.666575e+00,-9.451244e-01,3.604235e+00,0
70,32,3.5250,1.6250,2.822546e+00,2.311899e+00,-1.134373e+00,5.240675e+00,0
71,32,3.5750,1.6250,2.978738e+00,2.232753e+00,-1.169911e+00,5.642027e+00,0
72,32,3.6250,1.6250,3.010557e+00,2.217733e+00,-1.176307e+00,5.719246e+00,0
73,32,3.6750,1.6250,3.016546e+00,2.215142e+00,-1.177697e+00,5.733230e+00,0
74,32,3.7250,1.6250,3.018027e+00,2.214883e+00,-1.177837e+00,5.735209e+00,0
75,32,3.7750,1.6250,3.018096e+00,2.214928e+00,-1.177841e+00,5.735618e+00,0
76,32,3.8250,1.6250,3.017897e+00,2.215069e+00,-1.177845e+00,5.735363e+00,0
77,32,3.8750,1.6250,3.017381e+00,2.215325e+00,-1.177858e+00,5.734539e+00,0
78,32,3.9250,1.6250,3.016593e+00,2.215703e+00,-1.177892e+00,5.733050e+00,0
79,32,3.9750,1.6250,3.015562e+00,2.216216e+00,-1.177955e+00,5.730815e+00,0
80,32,4.0250,1.6250,3.014291e+00,2.216877e+00,-1.178054e+00,5.727762e+00,0
81,32,4.0750,1.6250,3.012748e+00,2.217687e+00,-1.178204e+00,5.723899e+00,0
82,32,4.1250,1.6250,3.010935e+00,2.218656e+00,-1.178407e+00,5.719178e+00,0
83,32,4.1750,1.6250,3.008874e+00,2.219774e+00,-1.178670e+00,5.713637e+00,0
84,32,4.2250,1.6250,3.006602e+00,2.221026e+00,-1.179001e+00,5.707405e+00,0
85,32,4.2750,1.6250,3.004107e+00,2.222404e+00,-1.179403e+00,5.700543e+00,0
86,32,4.3250,1.6250,3.001395e+00,2.223899e+00,-1.179868e+00,5.693106e+00,0
87,32,4.3750,1.6250,2.998448e+00,2.225505e+00,-1.180389e+00,5.685111e+00,0
88,32,4.4250,1.6250,2.995268e+00,2.227213e+00,-1.180957e+00,5.676599e+00,0
89,32,4.4750,1.6250,2.991881e+00,2.229008e+00,-1.181559e+00,5.667630e+00,0
90,32,4.5250,1.6250,2.988320e+00,2.230880e+00,-1.182188e+00,5.658275e+00,0
91,32,4.5750,1.6250,2.984622e+00,2.232821e+00,-1.182839e+00,5.648585e+00,0
92,32,4.6250,1.6250,2.980915e+00,2.234740e+00,-1.183532e+00,5.638967e+00,0
93,32,4.6750,1.6250,2.977328e+00,2.236616e+00,-1.184255e+00,5.629641e+00,0
94,32,4.7250,1.6250,2.973044e+00,2.238877e+00,-1.185080e+00,5.618381e+00,0
95,32,4.7750,1.6250,2.966840e+00,2.242113e+00,-1.185098e+00,5.602012e+00,0
96,32,4.8250,1.6250,2.957283e+00,2.247049e+00,-1.184481e+00,5.576759e+00,0
97,32,4.8750,1.6250,2.941708e+00,2.255048e+00,-1.182556e+00,5.535651e+00,0
98,32,4.9250,1.6250,2.917230e+00,2.267590e+00,-1.178575e+00,5.471254e+00,0
99,32,4.9750,1.6250,2.881853e+00,2.285733e+00,-1.171904e+00,5.378627e+00,0
100,32,5.0250,1.6250,2.835214e+00,2.309736e+00,-1.162170e+00,5.257275e+00,0
101,32,5.0750,1.6250,2.778558e+00,2.339053e+00,-1.149315e+00,5.110978e+00,0
102,32,5.1250,1.6250,2.714119e+00,2.372630e+00,-1.133527e+00,4.946040e+00,0
103,32,5.1750,1.6250,2.644368e+00,2.409263e+00,-1.115131e+00,4.769254e+00,0
104,32,5.2250,1.6250,2.571481e+00,2.447866e+00,-1.094476e+00,4.586459e+00,0
105,32,5.2750,1.6250,2.497169e+00,2.487574e+00,-1.071843e+00,4.401750e+00,0
106,32,5.3250,1.6250,2.422511e+00,2.527612e+00,-1.047703e+00,4.217800e+00,0
107,32,5.3750,1.6250,2.349502e+00,2.567356e+00,-1.022541e+00,4.041073e+00,0
108,32,5.4250,1.6250,2.279069e+00,2.605939e+00,-9.966660e-01,3.872526e+00,0
109,32,5.4750,1.6250,2.211281e+00,2.643378e+00,-9.702514e-01,3.712339e+00,0
110,32,5.5250,1.6250,2.146325e+00,2.679527e+00,-9.434633e-01,3.560535e+00,0
111,32,5.5750,1.6250,2.083911e+00,2.714412e+00,-9.163889e-01,3.416540e+00,0
112,32,5.6250,1.6250,2.024299e+00,2.748039e+00,-8.891389e-01,3.280431e+00,0
113,32,5.6750,1.6250,1.967009e+00,2.780384e+00,-8.617676e-01,3.151338e+00,0
114,32,5.7250,1.6250,1.912277e+00,2.811635e+00,-8.343377e-01,3.029261e+00,0
115,32,5.7750,1.6250,1.859763e+00,2.841530e+00,-8.068951e-01,2.913447e+00,0
116,32,5.8250,1.6250,1.809606e+00,2.870459e+00,-7.795659e-01,2.804159e+00,0
117,32,5.8750,1.6250,1.761705e+00,2.897935e+00,-7.524284e-01,2.700808e+00,0
118,32,5.9250,1.6250,1.715953e+00,2.924458e+00,-7.255218e-01,2.603222e+00,0
119,32,5.9750,1.6250,1.672293e+00,2.949723e+00,-6.989390e-01,2.510999e+00,0
120,32,6.0250,1.6250,1.630551e+00,2.974062e+00,-6.725954e-01,2.423842e+00,0
121,32,6.0750,1.6250,1.590611e+00,2.997299e+00,-6.466015e-01,2.341143e+00,0
122,32,6.1250,1.6250,1.552408e+00,3.019616e+00,-6.209384e-01,2.262900e+00,0
123,32,6.1750,1.6250,1.515943e+00,3.041031e+00,-5.955796e-01,2.188943e+00,0
124,32,6.2250,1.6250,1.480841e+00,3.061551e+00,-5.706507e-01,2.118455e+00,0
125,32,6.2750,1.6250,1.447411e+00,3.081244e+00,-5.461646e-01,2.051970e+00,0
126,32,6.3250,1.6250,1.415545e+00,3.099797e+00,-5.220270e-01,1.989121e+00,0
127,32,6.3750,1.6250,1.384858e+00,3.118163e+00,-4.985563e-01,1.929092e+00,0
128,32,6.4250,1.6250,1.355879e+00,3.135014e+00,-4.754889e-01,1.872895e+00,0
129,32,6.4750,1.6250,1.328629e+00,3.151148e+00,-4.525211e-01,1.820563e+00,0
130,32,6.5250,1.6250,1.301739e+00,3.167306e+00,-4.300194e-01,1.769049e+00,0
131,32,6.5750,1.6250,1.276450e+00,3.182062e+00,-4.087971e-01,1.721264e+00,0
132,32,6.6250,1.6250,1.251145e+00,3.196775e+00,-3.881520e-01,1.673873e+00,0
133,32,6.6750,1.6250,1.225805e+00,3.211458e+00,-3.697807e-01,1.626802e+00,0
134,32,6.7250,1.6250,1.204835e+00,3.222631e+00,-3.490581e-01,1.587382e+00,0
135,32,6.7750,1.6250,1.194470e+00,3.234564e+00,-3.186489e-01,1.569197e+00,0
136,32,6.8250,1.6250,1.212093e+00,3.229908e+00,-2.565929e-01,1.603864e+00,0
137,32,6.8750,1.6250,1.307200e+00,3.188125e+00,-1.123170e-01,1.801863e+00,0
138,32,6.9250,1.6250,1.622703e+00,3.007502e+00,2.023651e-01,2.531891e+00,0
139,32,6.9750,1.6250,2.029300e+00,2.774821e+00,5.604975e-01,3.513070e+00,0
140,32,7.0250,1.6250,2.306571e+00,2.628814e+00,7.362229e-01,4.234138e+00,0
141,32,7.0750,1.6250,2.412429e+00,2.571188e+00,8.121300e-01,4.509409e+00,0
142,32,7.1250,1.6250,2.444015e+00,2.553925e+00,8.480009e-01,4.586009e+00,0
143,32,7.1750,1.6250,2.428261e+00,2.560224e+00,8.666526e-01,4.542592e+00,0
144,32,7.2250,1.6250,2.400608e+00,2.571004e+00,8.771227e-01,4.467679e+00,0
145,32,7.2750,1.6250,2.371567e+00,2.582127e+00,8.853876e-01,4.389433e+00,0
146,32,7.3250,1.6250,2.343892e+00,2.593091e+00,8.932514e-01,4.314922e+00,0
147,32,7.3750,1.6250,2.316136e+00,2.603908e+00,9.013235e-01,4.241454e+00,0
148,32,7.4250,1.6250,2.288971e+00,2.614599e+00,9.091325e-01,4.170455e+00,0
149,32,7.4750,1.6250,2.262423e+00,2.625260e+00,9.161244e-01,4.101161e+00,0
150,32,7.5250,1.6250,2.236201e+00,2.635956e+00,9.224069e-01,4.033123e+00,0
151,32,7.5750,1.6250,2.210197e+00,2.646679e+00,9.280945e-01,3.965747e+00,0
152,32,7.6250,1.6250,2.184466e+00,2.657375e+00,9.333102e-01,3.899661e+00,0
153,32,7.6750,1.6250,2.158934e+00,2.668003e+00,9.381075e-01,3.834480e+00,0
154,32,7.7250,1.6250,2.133626e+00,2.678597e+00,9.426254e-01,3.770665e+00,0
155,32,7.7750,1.6250,2.108497e+00,2.689155e+00,9.468810e-01,3.707732e+00,0
156,32,7.8250,1.6250,2.083694e+00,2.699617e+00,9.508527e-01,3.646136e+00,0
157,32,7.8750,1.6250,2.059231e+00,2.709969e+00,9.543742e-01,3.585487e+00,0
158,32,7.9250,1.6250,2.035297e+00,2.720237e+00,9.574371e-01,3.526408e+00,0
159,32,7.9750,1.6250,2.011867e+00,2.730475e+00,9.600624e-01,3.468620e+00,0
160,32,8.0250,1.6250,1.988983e+00,2.740730e+00,9.623904e-01,3.412546e+00,0
161,32,8.0750,1.6250,1.966439e+00,2.751034e+00,9.645103e-01,3.357517e+00,0
162,32,8.1250,1.6250,1.944328e+00,2.761397e+00,9.665532e-01,3.304041e+00,0
163,32,8.1750,1.6250,1.922653e+00,2.771811e+00,9.684360e-01,3.251730e+00,0
164,32,8.2250,1.6250,1.901509e+00,2.782270e+00,9.702135e-01,3.201065e+00,0
165,32,8.2750,1.6250,1.880816e+00,2.792773e+00,9.718254e-01,3.151523e+00,0
166,32,8.3250,1.6250,1.860603e+00,2.803318e+00,9.732752e-01,3.103455e+00,0
167,32,8.3750,1.6250,1.840740e+00,2.813886e+00,9.745148e-01,3.056180e+00,0
168,32,8.4250,1.6250,1.821262e+00,2.824457e+00,9.755243e-01,3.010210e+00,0
169,32,8.4750,1.6250,1.801929e+00,2.834935e+00,9.762500e-01,2.964525e+00,0
170,32,8.5250,1.6250,1.782880e+00,2.845259e+00,9.766304e-01,2.919811e+00,0
171,32,8.5750,1.6250,1.763907e+00,2.855460e+00,9.766986e-01,2.875193e+00,0
172,32,8.6250,1.6250,1.744916e+00,2.865484e+00,9.766100e-01,2.830955e+00,0
173,32,8.6750,1.6250,1.725981e+00,2.875355e+00,9.763329e-01,2.786777e+00,0
174,32,8.7250,1.6250,1.707220e+00,2.885090e+00,9.758470e-01,2.743506e+00,0
175,32,8.7750,1.6250,1.688675e+00,2.894688e+00,9.751781e-01,2.700632e+00,0
176,32,8.8250,1.6250,1.670386e+00,2.904209e+00,9.743654e-01,2.658895e+00,0
177,32,8.8750,1.6250,1.652404e+00,2.913724e+00,9.734683e-01,2.617662e+00,0
178,32,8.9250,1.6250,1.634713e+00,2.923258e+00,9.725430e-01,2.577533e+00,0
179,32,8.9750,1.6250,1.617377e+00,2.932816e+00,9.715972e-01,2.537963e+00,0
180,32,9.0250,1.6250,1.600510e+00,2.942413e+00,9.706131e-01,2.499838e+00,0
181,32,9.0750,1.6250,1.584105e+00,2.952084e+00,9.695826e-01,2.462574e+00,0
182,32,9.1250,1.6250,1.568169e+00,2.961864e+00,9.685206e-01,2.426733e+00,0
183,32,9.1750,1.6250,1.552657e+00,2.971760e+00,9.674597e-01,2.391679e+00,0
184,32,9.2250,1.6250,1.537560e+00,2.981684e+00,9.664197e-01,2.357844e+00,0
185,32,9.2750,1.6250,1.522707e+00,2.991511e+00,9.653589e-01,2.324373e+00,0
186,32,9.3250,1.6250,1.508018e+00,3.001192e+00,9.642114e-01,2.291554e+00,0
187,32,9.3750,1.6250,1.493439e+00,3.010723e+00,9.629231e-01,2.258796e+00,0
188,32,9.4250,1.6250,1.478928e+00,3.020055e+00,9.614716e-01,2.226497e+00,0
189,32,9.4750,1.6250,1.464453e+00,3.029189e+00,9.598666e-01,2.194178e+00,0
190,32,9.5250,1.6250,1.450046e+00,3.038174e+00,9.581441e-01,2.162425e+00,0
191,32,9.5750,1.6250,1.435710e+00,3.047076e+00,9.563557e-01,2.130844e+00,0
192,32,9.6250,1.6250,1.421515e+00,3.055935e+00,9.545559e-01,2.100014e+00,0
193,32,9.6750,1.6250,1.407452e+00,3.064766e+00,9.527642e-01,2.069502e+00,0
194,32,9.7250,1.6250,1.393676e+00,3.073600e+00,9.509645e-01,2.039953e+00,0
195,32,9.7750,1.6250,1.380159e+00,3.082436e+00,9.491355e-01,2.010689e+00,0
196,32,9.8250,1.6250,1.367098e+00,3.091301e+00,9.472611e-01,1.982596e+00,0
197,32,9.8750,1.6250,1.354279e+00,3.100197e+00,9.453250e-01,1.954656e+00,0
198,32,9.9250,1.6250,1.342053e+00,3.109153e+00,9.433320e-01,1.928155e+00,0
